estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito,latlon
estacao_agregada_2118,Estação agregada 2118,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62877027088131,-46.51007200051425,dados,São Paulo,,"-23.628770,-46.510072"
estacao_agregada_2119,Estação agregada 2119,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63327843041149,-46.51150582690363,dados,São Paulo,,"-23.633278,-46.511506"
estacao_agregada_2120,Estação agregada 2120,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63512655922253,-46.51382629005201,dados,São Paulo,,"-23.635127,-46.513826"
estacao_agregada_2121,Estação agregada 2121,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63659309819906,-46.51633031518529,dados,São Paulo,,"-23.636593,-46.516330"
estacao_agregada_2122,Estação agregada 2122,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63836632133486,-46.51878962581227,dados,São Paulo,,"-23.638366,-46.518790"
estacao_agregada_2123,Estação agregada 2123,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.64102166751238,-46.52079337413254,dados,São Paulo,,"-23.641022,-46.520793"
estacao_agregada_2124,Estação agregada 2124,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65744808240175,-46.53103204481559,dados,São Paulo,,"-23.657448,-46.531032"
estacao_agregada_2125,Estação agregada 2125,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66000924801297,-46.52971908944822,dados,São Paulo,,"-23.660009,-46.529719"
estacao_agregada_2126,Estação agregada 2126,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6626300110407,-46.53053853818099,dados,São Paulo,,"-23.662630,-46.530539"
estacao_agregada_2127,Estação agregada 2127,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66538005202661,-46.53181935188771,dados,São Paulo,,"-23.665380,-46.531819"
estacao_agregada_2128,Estação agregada 2128,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66812287366509,-46.532684035092,dados,São Paulo,,"-23.668123,-46.532684"
estacao_agregada_2129,Estação agregada 2129,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67037414295418,-46.53517454380636,dados,São Paulo,,"-23.670374,-46.535175"
estacao_agregada_2130,Estação agregada 2130,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67304889437911,-46.53652129193651,dados,São Paulo,,"-23.673049,-46.536521"
estacao_agregada_2131,Estação agregada 2131,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67618544108934,-46.53622189377391,dados,São Paulo,,"-23.676185,-46.536222"
estacao_agregada_2132,Estação agregada 2132,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67943800183638,-46.53891258441028,dados,São Paulo,,"-23.679438,-46.538913"
estacao_agregada_2133,Estação agregada 2133,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68244254987332,-46.54357833267827,dados,São Paulo,,"-23.682443,-46.543578"
estacao_agregada_2134,Estação agregada 2134,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68377610664873,-46.54643467459523,dados,São Paulo,,"-23.683776,-46.546435"
estacao_agregada_2135,Estação agregada 2135,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68690519400764,-46.54761286421128,dados,São Paulo,,"-23.686905,-46.547613"
estacao_agregada_2136,Estação agregada 2136,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69205119757,-46.54848518686142,dados,São Paulo,,"-23.692051,-46.548485"
estacao_agregada_2137,Estação agregada 2137,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69435764786945,-46.55009459605929,dados,São Paulo,,"-23.694358,-46.550095"
estacao_agregada_2138,Estação agregada 2138,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69059574303757,-46.55885622164256,dados,São Paulo,,"-23.690596,-46.558856"
estacao_agregada_2139,Estação agregada 2139,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68983904089086,-46.5618086683725,dados,São Paulo,,"-23.689839,-46.561809"
estacao_agregada_2140,Estação agregada 2140,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68968268496037,-46.56508131610067,dados,São Paulo,,"-23.689683,-46.565081"
estacao_agregada_2141,Estação agregada 2141,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68949438190198,-46.57086581425354,dados,São Paulo,,"-23.689494,-46.570866"
estacao_agregada_2142,Estação agregada 2142,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69005560669903,-46.57576353789361,dados,São Paulo,,"-23.690056,-46.575764"
estacao_agregada_2143,Estação agregada 2143,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69062769750732,-46.57920075038561,dados,São Paulo,,"-23.690628,-46.579201"
estacao_agregada_2144,Estação agregada 2144,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6919627191821,-46.58236265896794,dados,São Paulo,,"-23.691963,-46.582363"
estacao_agregada_2145,Estação agregada 2145,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69132327680587,-46.5852974299685,dados,São Paulo,,"-23.691323,-46.585297"
estacao_agregada_2146,Estação agregada 2146,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.69143957122184,-46.58835338164631,dados,São Paulo,,"-23.691440,-46.588353"
estacao_agregada_2147,Estação agregada 2147,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68937746863069,-46.59058079878609,dados,São Paulo,,"-23.689377,-46.590581"
estacao_agregada_2148,Estação agregada 2148,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68711717035956,-46.59227045786947,dados,São Paulo,,"-23.687117,-46.592270"
estacao_agregada_2149,Estação agregada 2149,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68387149702853,-46.59426341707568,dados,São Paulo,,"-23.683871,-46.594263"
estacao_agregada_2150,Estação agregada 2150,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68085400848523,-46.59569158052341,dados,São Paulo,,"-23.680854,-46.595692"
estacao_agregada_2151,Estação agregada 2151,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67939779551751,-46.59867733501905,dados,São Paulo,,"-23.679398,-46.598677"
estacao_agregada_2152,Estação agregada 2152,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68162519212693,-46.60237162151168,dados,São Paulo,,"-23.681625,-46.602372"
estacao_agregada_2153,Estação agregada 2153,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68310478006507,-46.60562345293881,dados,São Paulo,,"-23.683105,-46.605623"
estacao_agregada_2154,Estação agregada 2154,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6845523888417,-46.60886850527094,dados,São Paulo,,"-23.684552,-46.608869"
estacao_agregada_2155,Estação agregada 2155,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68557996271681,-46.61182246618402,dados,São Paulo,,"-23.685580,-46.611822"
estacao_agregada_2156,Estação agregada 2156,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6857863681201,-46.61620184152669,dados,São Paulo,,"-23.685786,-46.616202"
estacao_agregada_2157,Estação agregada 2157,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68641927633685,-46.61955549345799,dados,São Paulo,,"-23.686419,-46.619555"
estacao_agregada_2158,Estação agregada 2158,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.68643235694009,-46.62342222133436,dados,São Paulo,,"-23.686432,-46.623422"
estacao_agregada_2159,Estação agregada 2159,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67868793084553,-46.62723280846941,dados,São Paulo,,"-23.678688,-46.627233"
estacao_agregada_2160,Estação agregada 2160,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67538616933076,-46.630152229761,dados,São Paulo,,"-23.675386,-46.630152"
estacao_agregada_2161,Estação agregada 2161,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.67043232507325,-46.63268247562139,dados,São Paulo,kml_86,"-23.670432,-46.632682"
estacao_agregada_2162,Estação agregada 2162,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66901143757349,-46.63527453948359,dados,São Paulo,kml_86,"-23.669011,-46.635275"
estacao_agregada_2163,Estação agregada 2163,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66657475670382,-46.63736465744191,dados,São Paulo,kml_86,"-23.666575,-46.637365"
estacao_agregada_2164,Estação agregada 2164,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66355220836233,-46.63790124184683,dados,São Paulo,kml_86,"-23.663552,-46.637901"
estacao_agregada_2165,Estação agregada 2165,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66035409967138,-46.63684667781418,dados,São Paulo,kml_86,"-23.660354,-46.636847"
estacao_agregada_2166,Estação agregada 2166,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65773248719999,-46.63595322336484,dados,São Paulo,kml_86,"-23.657732,-46.635953"
estacao_agregada_2167,Estação agregada 2167,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6544775600262,-46.63687732796972,dados,São Paulo,kml_86,"-23.654478,-46.636877"
estacao_agregada_2168,Estação agregada 2168,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65178315017738,-46.638017623028,dados,São Paulo,kml_86,"-23.651783,-46.638018"
estacao_agregada_2169,Estação agregada 2169,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6700442760274,-46.64802000889746,dados,São Paulo,kml_53,"-23.670044,-46.648020"
estacao_agregada_2170,Estação agregada 2170,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66820533374292,-46.65154945191159,dados,São Paulo,kml_53,"-23.668205,-46.651549"
estacao_agregada_2171,Estação agregada 2171,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66665541377231,-46.65525331154899,dados,São Paulo,kml_53,"-23.666655,-46.655253"
estacao_agregada_2172,Estação agregada 2172,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66502332507937,-46.6586604506914,dados,São Paulo,kml_53,"-23.665023,-46.658660"
estacao_agregada_2173,Estação agregada 2173,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.66128307644019,-46.66299791499024,dados,São Paulo,kml_53,"-23.661283,-46.662998"
estacao_agregada_2174,Estação agregada 2174,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65850756668577,-46.66359704041717,dados,São Paulo,kml_53,"-23.658508,-46.663597"
estacao_agregada_2175,Estação agregada 2175,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65631900841193,-46.66565677738828,dados,São Paulo,kml_53,"-23.656319,-46.665657"
estacao_agregada_2176,Estação agregada 2176,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65399538714408,-46.66796529046659,dados,São Paulo,kml_53,"-23.653995,-46.667965"
estacao_agregada_2177,Estação agregada 2177,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.65076430468066,-46.66970476672968,dados,São Paulo,kml_53,"-23.650764,-46.669705"
estacao_agregada_2178,Estação agregada 2178,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.6479152566266,-46.67057373220825,dados,São Paulo,kml_53,"-23.647915,-46.670574"
estacao_agregada_2179,Estação agregada 2179,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63675850290953,-46.67747432781644,dados,São Paulo,kml_74,"-23.636759,-46.677474"
estacao_agregada_2180,Estação agregada 2180,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63420876316188,-46.67939004902141,dados,São Paulo,kml_74,"-23.634209,-46.679390"
estacao_agregada_2181,Estação agregada 2181,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.63237448895784,-46.68174683176767,dados,São Paulo,kml_74,"-23.632374,-46.681747"
estacao_agregada_2182,Estação agregada 2182,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62979716115714,-46.68453591673745,dados,São Paulo,kml_74,"-23.629797,-46.684536"
estacao_agregada_2183,Estação agregada 2183,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62581732794195,-46.69112408308224,dados,São Paulo,kml_74,"-23.625817,-46.691124"
estacao_agregada_2184,Estação agregada 2184,Sistemas Complementar,Subsistema complementar ARTESP,Subsistema complementar ARTESP,,,,existente,,-23.62373297134296,-46.69604611661843,dados,São Paulo,kml_74,"-23.623733,-46.696046"
vila_mazzei,Vila Mazzei,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 01 - Azul,Extensão Norte,,proposta,Não,-23.47156080540629,-46.59731019681401,dados,São Paulo,kml_96,"-23.471561,-46.597310"
jacana,Jaçãnã,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 01 - Azul,Extensão Norte,,proposta,Não,-23.4656947138869,-46.58412269666395,dados,São Paulo,kml_90,"-23.465695,-46.584123"
ponta_pora,Ponta Porã,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase I - Cerro Corá - Boaçava,,proposta,Não,-23.53759588128031,-46.70901652708045,dados,São Paulo,kml_45,"-23.537596,-46.709017"
diogenes_ribeiro_de_lima,Diógenes Ribeiro de Lima,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase I - Cerro Corá - Boaçava,,proposta,Não,-23.53560526606704,-46.71633447327638,dados,São Paulo,kml_45,"-23.535605,-46.716334"
boacava,Boaçava,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase I - Cerro Corá - Boaçava,,proposta,Não,-23.53659027057772,-46.72521369367349,dados,São Paulo,kml_59,"-23.536590,-46.725214"
vila_leopoldina,Vila Leopoldina,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase II - Boaçava - São Domingos,,proposta,Não,-23.52416350843899,-46.73815056713106,dados,São Paulo,kml_59,"-23.524164,-46.738151"
villa_jaragua,Villa Jaraguá,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase II - Boaçava - São Domingos,,proposta,Não,-23.5163986082746,-46.74672507092428,dados,São Paulo,kml_21,"-23.516399,-46.746725"
mangalot,Mangalot,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase 3 - São Domingos - Santa Monica,,proposta,Não,-23.49776906792133,-46.74674201384032,dados,São Paulo,kml_58,"-23.497769,-46.746742"
mutinga,Mutinga,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase 3 - São Domingos - Santa Monica,,proposta,Não,-23.48816835573346,-46.74926982805923,dados,São Paulo,kml_58,"-23.488168,-46.749270"
santa_monica,Santa Mônica,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 02 - Verde,Fase 3 - São Domingos - Santa Monica,,proposta,Não,-23.48124829040115,-46.75514025208452,dados,São Paulo,kml_58,"-23.481248,-46.755140"
lapa,Lapa,Sistema Metropolitano,Propostas - Subsistema primário,Propostas - Subsistema primário,Linha 03 - Vermelha - Extensão até Lapa,Extensão Oeste,,proposta,Não,-23.51961853241267,-46.7006366796562,dados,São Paulo,kml_45,"-23.519619,-46.700637"
